Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
_GLOBAL__sub_I_yarn3s.cc,0.043581,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libtrng4.so.21.0.0,_GLOBAL__sub_I_yarn3s.cc,[Unknown],0x6990
__GI,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,ld-2.29.so,"double __GI(double, long)",dl-tls.c,0x13750
__GI___call_tls_dtors,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libc-2.29.so,__GI___call_tls_dtors,cxa_thread_atexit_impl.c,0x47ba0
__call_rcu.constprop.64,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__call_rcu.constprop.64,[Unknown],0xffffffffa7d135b0
__cgroup_account_cputime,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__cgroup_account_cputime,[Unknown],0xffffffffa7d51b20
__deallocate_stack,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libpthread-2.29.so,__deallocate_stack,allocatestack.c,0x8f78
__dec_node_state,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__dec_node_state,[Unknown],0xffffffffa7e2fb00
__do_page_fault,0.043581,,0.0,0.0,0.0,0.0,0.0,0,420012600,0,0,0,0,0.0,vmlinux,__do_page_fault,[Unknown],0xffffffffa7c7c190
__do_softirq,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__do_softirq,[Unknown],0xffffffffa8a00000
__free_pages_ok,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__free_pages_ok,[Unknown],0xffffffffa7e0d480
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+",0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+(long) const",stl_iterator.h,0xf355
__gnu_cxx::new_allocator<unsigned int>::allocate,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::new_allocator<unsigned int>::allocate(unsigned long, void const*)",new_allocator.h,0x30288
__hrtimer_next_event_base,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__hrtimer_next_event_base,[Unknown],0xffffffffa7d22d90
__insert_vmap_area,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__insert_vmap_area,[Unknown],0xffffffffa7e5bde0
__libc_thread_freeres,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libc-2.29.so,__libc_thread_freeres,thread-freeres.c,0x9cd00
__lll_lock_wait_private,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libc-2.29.so,__lll_lock_wait_private,lowlevellock.S,0x12bd80
__memcg_kmem_charge,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__memcg_kmem_charge,[Unknown],0xffffffffa7ea1730
__mod_node_page_state,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__mod_node_page_state,[Unknown],0xffffffffa7e2dcd0
__next_timer_interrupt,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__next_timer_interrupt,[Unknown],0xffffffffa7d20850
__page_mapcount,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__page_mapcount,[Unknown],0xffffffffa7e2d1f0
__page_set_anon_rmap,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,140004200,0,0,0,0,0.0,vmlinux,__page_set_anon_rmap,[Unknown],0xffffffffa7e59020
__percpu_up_read,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__percpu_up_read,[Unknown],0xffffffffa7cf0b80
__pthread_enable_asynccancel,0.043581,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libpthread-2.29.so,__pthread_enable_asynccancel,cancellation.S,0x129e0
__radix_tree_lookup,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__radix_tree_lookup,[Unknown],0xffffffffa862ffc0
__slab_free,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__slab_free,[Unknown],0xffffffffa7e83980
__vm_enough_memory,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__vm_enough_memory,[Unknown],0xffffffffa7e2d7f0
__x64_sys_futex,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__x64_sys_futex,[Unknown],0xffffffffa7d39890
_cond_resched,0.043581,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,_cond_resched,[Unknown],0xffffffffa864b1c0
_raw_spin_unlock_irqrestore,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,_raw_spin_unlock_irqrestore,[Unknown],0xffffffffa86501e0
account_user_time,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,account_user_time,[Unknown],0xffffffffa7cccfa0
alloc_pages_current,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,alloc_pages_current,[Unknown],0xffffffffa7e742e0
allocate_stack,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libpthread-2.29.so,allocate_stack,allocatestack.c,0x9555
apparmor_task_alloc,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,apparmor_task_alloc,[Unknown],0xffffffffa806c630
arch_tlb_finish_mmu,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,arch_tlb_finish_mmu,[Unknown],0xffffffffa7e53b90
calculate_sigpending,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,calculate_sigpending,[Unknown],0xffffffffa7ca5980
call_rwsem_down_read_failed,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,call_rwsem_down_read_failed,[Unknown],0xffffffffa863ee30
clear_buddies,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,clear_buddies,[Unknown],0xffffffffa7cce330
clear_subpage,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,clear_subpage,[Unknown],0xffffffffa7e43800
cpumask_next_and,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,cpumask_next_and,[Unknown],0xffffffffa8629f00
d_path,0.043581,-0.0,0.0,0.0,0.0,0.0,0.0,0,140004200,0,0,0,0,0.0,vmlinux,d_path,[Unknown],0xffffffffa7ef0160
deactivate_task,0.043581,,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,deactivate_task,[Unknown],0xffffffffa7cc7f00
default_send_IPI_mask_sequence_phys,0.043581,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,default_send_IPI_mask_sequence_phys,[Unknown],0xffffffffa7c64030
delete_node,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,delete_node,[Unknown],0xffffffffa862f600
dequeue_task_fair,0.043581,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,dequeue_task_fair,[Unknown],0xffffffffa7cd4f20
do_syscall_64,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,do_syscall_64,[Unknown],0xffffffffa7c04210
down_write,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,down_write,[Unknown],0xffffffffa864d880
down_write_killable,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,down_write_killable,[Unknown],0xffffffffa864d910
enqueue_entity,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,enqueue_entity,[Unknown],0xffffffffa7cd4010
enqueue_task_fair,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,enqueue_task_fair,[Unknown],0xffffffffa7cd55c0
entry_SYSCALL_64,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,entry_SYSCALL_64,[Unknown],0xffffffffa8800010
exit_files,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,exit_files,[Unknown],0xffffffffa7ed8960
exit_sem,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,exit_sem,[Unknown],0xffffffffa80064c0
exit_signals,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,exit_signals,[Unknown],0xffffffffa7ca9080
find_first_bit,0.043581,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,find_first_bit,[Unknown],0xffffffffa80ec260
find_next_and_bit,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,140004200,0,0,0,0,0.0,vmlinux,find_next_and_bit,[Unknown],0xffffffffa80ec1e0
find_vmap_area,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,find_vmap_area,[Unknown],0xffffffffa7e5c8b0
format_decode,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,format_decode,[Unknown],0xffffffffa8635950
free_pages_and_swap_cache,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,free_pages_and_swap_cache,[Unknown],0xffffffffa7e62ed0
free_pgd_range,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,free_pgd_range,[Unknown],0xffffffffa7e44920
free_unref_page_prepare.part.74,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,free_unref_page_prepare.part.74,[Unknown],0xffffffffa7e0c930
func@0x1adb0,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libgomp.so.1.0.0,func@0x1adb0,[Unknown],0x1adb0
func@0x1d7d0,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libgomp.so.1.0.0,func@0x1d7d0,[Unknown],0x1d7d0
func@0x25318,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libc-2.29.so,func@0x25318,[Unknown],0x25318
futex_wait_queue_me,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,futex_wait_queue_me,[Unknown],0xffffffffa7d35cf0
get_free_list,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libc-2.29.so,get_free_list,arena.c,0x94ac0
get_futex_key_refs.isra.17,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,get_futex_key_refs.isra.17,[Unknown],0xffffffffa7d35a70
get_task_mm,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,get_task_mm,[Unknown],0xffffffffa7c92b50
gup_pud_range,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,gup_pud_range,[Unknown],0xffffffffa7e405c0
heap_trim,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libc-2.29.so,heap_trim,arena.c,0x95748
hrtimer_interrupt,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,hrtimer_interrupt,[Unknown],0xffffffffa7d23c70
irq_enter,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,140004200,140004200,0,0,0,0,0.0,vmlinux,irq_enter,[Unknown],0xffffffffa7c9d140
irq_work_run_list,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,irq_work_run_list,[Unknown],0xffffffffa7dc1a60
kernel_poison_pages,0.043581,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,kernel_poison_pages,[Unknown],0xffffffffa7e7e350
kmem_cache_free,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,kmem_cache_free,[Unknown],0xffffffffa7e83cc0
ksoftirqd_running,0.043581,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,ksoftirqd_running,[Unknown],0xffffffffa7c9c6e0
load_balance,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,load_balance,[Unknown],0xffffffffa7cd9bc0
mark_wake_futex,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,mark_wake_futex,[Unknown],0xffffffffa7d35990
mmap_region,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,mmap_region,[Unknown],0xffffffffa7e521e0
mmput,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,mmput,[Unknown],0xffffffffa7c92e30
mpx_notify_unmap,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,mpx_notify_unmap,[Unknown],0xffffffffa7c89690
mutex_unlock,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,mutex_unlock,[Unknown],0xffffffffa864c560
native_flush_tlb_others,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,native_flush_tlb_others,[Unknown],0xffffffffa7c844d0
native_send_call_func_ipi,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,native_send_call_func_ipi,[Unknown],0xffffffffa7c5fa70
new_heap,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libc-2.29.so,new_heap,arena.c,0x935a0
notifier_call_chain,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,notifier_call_chain,[Unknown],0xffffffffa7cbdd80
on_each_cpu_mask,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,on_each_cpu_mask,[Unknown],0xffffffffa7d3a650
page_counter_cancel,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,page_counter_cancel,[Unknown],0xffffffffa7e99d20
pci_read,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,pci_read,[Unknown],0xffffffffa849ece0
perf_event_exit_task,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,perf_event_exit_task,[Unknown],0xffffffffa7df7370
perf_event_mmap,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,perf_event_mmap,[Unknown],0xffffffffa7df66a0
pids_release,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,pids_release,[Unknown],0xffffffffa7d54a10
pmd_devmap_trans_unstable,0.043581,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,pmd_devmap_trans_unstable,[Unknown],0xffffffffa7e43850
pmd_pfn,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,pmd_pfn,[Unknown],0xffffffffa7e434e0
pointer,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,pointer,[Unknown],0xffffffffa8638010
probe_sched_switch,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,probe_sched_switch,[Unknown],0xffffffffa7d9aaf0
propagate_entity_cfs_rq.isra.94,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,propagate_entity_cfs_rq.isra.94,[Unknown],0xffffffffa7cd4630
put_files_struct,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,put_files_struct,[Unknown],0xffffffffa7ed8840
rcu_irq_enter,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,rcu_irq_enter,[Unknown],0xffffffffa7d14900
rcu_irq_exit,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,rcu_irq_exit,[Unknown],0xffffffffa7d147b0
recalc_sigpending_tsk,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,recalc_sigpending_tsk,[Unknown],0xffffffffa7ca4ad0
reweight_entity,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,reweight_entity,[Unknown],0xffffffffa7cd31d0
"ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::ForwardDirection<unsigned int>>::Graph<std::basic_ifstream<char, std::char_traits<char>>>",0.043581,0.0,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,imm,"ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::ForwardDirection<unsigned int>>::Graph<std::basic_ifstream<char, std::char_traits<char>>>(std::basic_ifstream<char, std::char_traits<char>>&)",graph.h,0x518e0
"ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::ForwardDirection<unsigned int>>::get_transpose",0.043581,0.0,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,imm,"ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::ForwardDirection<unsigned int>>::get_transpose(void) const",graph.h,0x41d20
"ripples::UpdateCounters<__gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int>>*, std::vector<std::vector<unsigned int, std::allocator<unsigned int>>, std::allocator<std::vector<unsigned int, std::allocator<unsigned int>>>>>, std::vector<unsigned int, std::allocator<unsigned int>>>._omp_fn.12",0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,imm,"ripples::UpdateCounters<__gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int>>*, std::vector<std::vector<unsigned int, std::allocator<unsigned int>>, std::allocator<std::vector<unsigned int, std::allocator<unsigned int>>>>>, std::vector<unsigned int, std::allocator<unsigned int>>>._omp_fn.12",counting.h,0x15bf0
run_local_timers,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,run_local_timers,[Unknown],0xffffffffa7d22820
rwsem_spin_on_owner,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,rwsem_spin_on_owner,[Unknown],0xffffffffa7cf28c0
rwsem_wake,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,rwsem_wake,[Unknown],0xffffffffa7cf2750
sched_clock,0.043581,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,sched_clock,[Unknown],0xffffffffa7c39a60
sched_clock_cpu,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,sched_clock_cpu,[Unknown],0xffffffffa7cccd50
security_file_mprotect,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,security_file_mprotect,[Unknown],0xffffffffa801f380
siphash_1u64,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,siphash_1u64,[Unknown],0xffffffffa8632fd0
smp_apic_timer_interrupt,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,smp_apic_timer_interrupt,[Unknown],0xffffffffa88024e0
start_thread,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libpthread-2.29.so,start_thread,pthread_create.c,0x90a0
std::_Bit_reference::operator=,0.043581,,0.0,0.0,0.0,0.0,0.0,420012600,2660079800,0,0,0,0,7.000000,imm,std::_Bit_reference::operator=(bool),stl_bvector.h,0x12bdc
"std::_Rb_tree<unsigned int, std::pair<unsigned int const, unsigned int>, std::_Select1st<std::pair<unsigned int const, unsigned int>>, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int>>>::_M_copy<std::_Rb_tree<unsigned int, std::pair<unsigned int const, unsigned int>, std::_Select1st<std::pair<unsigned int const, unsigned int>>, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int>>>::_Reuse_or_alloc_node>",0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,imm,"std::_Rb_tree_node<std::pair<unsigned int const, unsigned int>>* std::_Rb_tree<unsigned int, std::pair<unsigned int const, unsigned int>, std::_Select1st<std::pair<unsigned int const, unsigned int>>, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int>>>::_M_copy<std::_Rb_tree<unsigned int, std::pair<unsigned int const, unsigned int>, std::_Select1st<std::pair<unsigned int const, unsigned int>>, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int>>>::_Reuse_or_alloc_node>(std::_Rb_tree_node<std::pair<unsigned int const, unsigned int>> const*, std::_Rb_tree_node_base*, std::_Rb_tree<unsigned int, std::pair<unsigned int const, unsigned int>, std::_Select1st<std::pair<unsigned int const, unsigned int>>, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int>>>::_Reuse_or_alloc_node&)",stl_tree.h,0x41930
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<unsigned int>",0.043581,-0.0,0.0,0.0,0.0,0.0,0.0,0,1120033600,0,0,0,0,0.0,imm,"unsigned int* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<unsigned int>(unsigned int const*, unsigned int const*, unsigned int*)",stl_algobase.h,0xf6b0
"std::vector<unsigned int, std::allocator<unsigned int>>::_M_realloc_insert<unsigned int const&>",0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,imm,"void std::vector<unsigned int, std::allocator<unsigned int>>::_M_realloc_insert<unsigned int const&>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int const&&&)",vector.tcc,0x30240
strcmp,0.043581,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,strcmp,[Unknown],0xffffffffa8634900
strnlen,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,strnlen,[Unknown],0xffffffffa8634540
swapgs_restore_regs_and_return_to_usermode,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,swapgs_restore_regs_and_return_to_usermode,[Unknown],0xffffffffa8800974
sync_mm_rss,0.043581,100.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,sync_mm_rss,[Unknown],0xffffffffa7e448c0
sysmalloc,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libc-2.29.so,sysmalloc,malloc.c,0x95d90
taskstats_exit,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,taskstats_exit,[Unknown],0xffffffffa7d7ebb0
tcache_put,0.043581,-0.0,0.0,0.0,0.0,0.0,0.0,0,280008400,0,0,0,0,0.0,libc-2.29.so,tcache_put,malloc.c,0x95390
tick_sched_timer,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,tick_sched_timer,[Unknown],0xffffffffa7d34880
tlb_finish_mmu,0.043581,0.0,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,tlb_finish_mmu,[Unknown],0xffffffffa7e53e70
tlb_table_flush,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,tlb_table_flush,[Unknown],0xffffffffa7e53910
tracing_record_taskinfo_sched_switch,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,tracing_record_taskinfo_sched_switch,[Unknown],0xffffffffa7d91d50
unfreeze_partials.isra.76,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,unfreeze_partials.isra.76,[Unknown],0xffffffffa7e81680
unmap_single_vma,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,unmap_single_vma,[Unknown],0xffffffffa7e468e0
up_write,0.043581,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,up_write,[Unknown],0xffffffffa7cf0aa0
update_cfs_rq_h_load,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,update_cfs_rq_h_load,[Unknown],0xffffffffa7ccdfb0
vma_merge,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,vma_merge,[Unknown],0xffffffffa7e4fa90
vmacache_update,0.043581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,vmacache_update,[Unknown],0xffffffffa7e3d6e0
[Unknown stack frame(s)],0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000210000,840025200,0,0,0,0,0.0,[Unknown],[Unknown stack frame(s)],[Unknown],0x0
__get_vma_policy,0.0,,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,__get_vma_policy,[Unknown],0xffffffffa7e77150
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::__normal_iterator",0.0,0.0,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::__normal_iterator(unsigned int* const&)",stl_iterator.h,0xf6d9
